"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","9 May 2018","Not for the ambitious ones","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW20512722.htm","Management trainee","Current employee, less than 1 year","Nashik","First few months as an MT is fun as they take you around different locations and you get to meet lot of new people at the induction.","Low pay, slow growth, monotonous job, inefficient teams","Show more"
"4.0","22 May 2018","power grids and instrumentation","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW20695318.htm","Electronics engineer","Former intern, less than 1 year","Bengaluru","one of the reputed company. it's a pleasure to work there. 
Good environment to work","nice to work and we can learn the things very well.","Show more"
"4.0","22 Dec 2019","Very high opportunity for one to learn things","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW30980341.htm","Project manager","Current employee, more than 10 years","Bengaluru","Work life balance, good network","You should prove your ability on your own,no push,long term plan by manager","Show more"
"5.0","22 Feb 2020","Handling Sales & Marketing for Chemical , F & B & Pharma for Industrial Automation","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW32011478.htm","Sales specialist","Current employee, more than 1 year","Vadodara","Freedom @ Work 
Supporting team 
Exposure @ work","Person thinks of not switching the job due to decent facilities available for employees","Show more"
"3.0","26 Oct 2020","Ok for worklife balance not for money groth","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW37608195.htm","Technical lead","Current employee, more than 10 years","Bengaluru","Work life balanace... Independence. Limited flexy time","Salary is bad. Hr is useless. Old technology. No 360 degree feedback.","Show more"
"5.0","28 Oct 2020","Internship experience at ABB Ability Innovation Center","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW37717178.htm","R&d","Former intern, less than 1 year","Bengaluru","1. Excellent R&D opportunities
2. Very Good guidance
3. Learnt a lot during about industrial automation, embedded systems and electronics","Nothing in specific as such. May be experienced employees can give more insights","Show more"
"4.0","17 Feb 2021","Good company, nice management and work culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW42671977.htm","R&d engineer","Current employee, less than 1 year","Bengaluru","1. Team and Management is nice and friendly.
2. Work culture is good. 
3. You will get a lot of opportunity to learn new things","1. Hike is not up to the mark","Show more"
"4.0","16 Aug 2021","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW51167099.htm","Software engineer","Current employee, less than 1 year","Hyderābād","Amazing work culture, cutting edge work, flexibility and independence.
Not sure about appraisal it will depend on appraisal cycle .","It's a start up company... for freshers , definitely company will grow cool place
to work , nice office location","Show more"
"4.0","26 Jan 2016","Experienced in Industrial Automation Engineering and Proposals","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW9336455.htm","Senior design engineer","Current employee, more than 5 years","Bengaluru","","",""
"5.0","1 Jun 2017","Good Place to Work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW15286163.htm","Test engineer","Current employee","Bengaluru","1. Salary
2. Work Life Balance
3.  Exposure to Interdisciplinary domain
4.  Learning on new technologies
5. Team coordination","1.  Onsite opportunities are less compared to other similar companies.","Show more"
"4.0","14 Sept 2017","Nice work place","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW16818965.htm","Senior project manager","Former employee, more than 8 years","Bengaluru","Huge learning forum and nice working place","Politics and no growth in work place. No proper training will be provided about pocess ane products","Show more"
"2.0","1 Nov 2018","Good work place","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW23232339.htm","Manager","Former employee, more than 3 years","Gurgaon, Haryana","Good work Place. Lot of scope of work. Good team.","All are good people except very few. Salary increment was very less. Immature KRA setup.  Immature people heading to some department.","Show more"
"3.0","28 Jul 2019","Working as Project manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW28289122.htm","Assistant project manager","Current employee, more than 3 years","Bengaluru","good working style & nice supportive collegues","huge work load & not able to render quality work","Show more"
"3.0","19 Aug 2020","Good Company to work. Stable Job","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW35066911.htm","Technical specialist","Current employee, more than 5 years","Bengaluru","Good Work life balance. Ability groups help in exploring new technologies.","I cannot see any cons.","Show more"
"5.0","9 Jan 2021","Long term career company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW40347204.htm","Project engineer","Former employee, more than 3 years","Vadodara","Stability 
Freedom to interact with anyone inspite of any designation
System based company get lot to learn from very nice database","Slow initial growth
Variable pay component 
Had 6 days working now thats get 5days","Show more"
"5.0","30 Jun 2012","Professional and exccellent place to be related to technical experience in Power systems and Circuit breakers","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW1676446.htm","Switchgear design and testing engineer","Former employee, more than 1 year","Nashik","","",""
"4.0","4 Sept 2012","MNC with various degrees of freedom to express and materialize your ideas.","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW1916455.htm","Operational excellence","Current employee, more than 5 years","Bengaluru","1. Open Culture
2. Freedom to implement best practices
3. People listen to you","1. Salary structure
2. Employees in P&L levels have upper hand than support functions","Show more"
"1.0","15 Oct 2015","want to spoil your career... welcome to ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW8307099.htm","Sales consultantde","Current employee, more than 5 years","New Delhi","The worst company on the planet... Egoistic people... Non cooperative.... Threatening HR.... Horrible place... No increment... No growth..... Boot polishing is the only mantra here","Bad experience...zero growth... Highly egoistic people.... Learnt the true lessons of life... The ABB way.","Show more"
"4.0","1 Jun 2016","Work environment and learning","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW10788692.htm","Senior power systems engineer","Current employee","Chennai","I have enjoyed my time with ABB Canada and ABB GISL. Great learning experience with a competitive salary package. Very good work life balance.","I have not found anything wrong about ABB yet.","Show more"
"4.0","26 Nov 2016","Good Exposure, Less competent environment in India","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW12790796.htm","Anonymous employee","Current employee","Bengaluru","Good work life balance, 
HSE is more important than your work.","Research is yet focused on past technologies","Show more"
"4.0","4 Sept 2017","Great company and work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW16654078.htm","Tech lead","Former employee, more than 5 years","Bengaluru","Work life balance, friendly culture","strict timings, most of the managers are technically very weak.","Show more"
"5.0","28 Nov 2018","Amazing company to start your career with.","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW23601473.htm","Management trainee","Current employee, less than 1 year","Bengaluru","The work culture in the company is amazing.","The compensation offered by the company is on the lesser side when compared to other companies in the same sector.","Show more"
"4.0","19 Sept 2019","No future vision and good Leadership","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW29319926.htm","Anonymous employee","Former employee, less than 1 year","Bengaluru","No Budget issue, will get more time to develop your own ideas.","Not ready to adapt new technology.","Show more"
"4.0","17 Sept 2020","Work experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW36075266.htm","Senior engineer","Current employee, more than 5 years","Chen","Very nice place to work to get global and world class experience","Work pressure is more. Managers don't have any vision","Show more"
"5.0","18 Jun 2021","Technical expert","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW48548842.htm","Project engineer","Former employee, more than 3 years","Nashik","Technical, Wide Product range, expert people in technical field, lot of new horizons to learn","Salary, less internal mobility option ( local or abroad)","Show more"
"4.0","27 Sept 2021","Great place to work if you love ownership and responsibility","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW53145676.htm","Principal engineer","Former employee, more than 10 years","Bengaluru","","",""
