"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"1.0","25 Apr 2017","Coal india experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW14773084.htm","Anonymous employee","Current employee","","","","Exposure to heavy earth moving machinery","Lack of basic facilities 
Pollution","Show more"
"1.0","14 Apr 2018","bad company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW20154112.htm","Anonymous employee","Current employee","may get time for other preparation","remote location, no fascilities, bad work environment, no work culture","","","",""
"1.0","20 Sept 2021","Worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW52823505.htm","Management trainee","Former employee, more than 1 year","Corruption, under the table earning, chose wisely :P","No executive life. No peace. Horrors and Distasteful life","","","",""
"1.0","16 Nov 2018","Deputy manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23455241.htm","Deputy manager","Former employee, more than 5 years","Great company have hands on experience in Operations","slow moving growth in the company","Ballarpur","","",""
"1.0","7 Jun 2017","CIL REVIEW","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW15368062.htm","Anonymous employee","Former employee","pay is the only decent aspect","Very poor HR policies and work culture","","","",""
"1.0","18 Aug 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW35017606.htm","Assistant manager","Former employee, less than 1 year","","","Calcutta","good company
Good work life blanace
Compensation is good","nothing as such
Bad management
Old people never change","Show more"
"1.0","26 Jan 2014","Bad Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW3592085.htm","Management trainee","Former employee, less than 1 year","Nothing pros about this company.","Everything seems cons here for every employee.","Durgapur, West Bengal","","",""
"1.0","20 Oct 2020","Very bad experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW37378744.htm","Assistant manager","Former employee, more than 3 years","Government company , job stability","No work culture, no growth","","","",""
"1.0","6 Apr 2021","review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW45089336.htm","Assistant manager","Current employee, more than 3 years","salary and compensations is adequate","work life and culture is very poor","","","",""
"1.0","29 Jul 2018","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW21703938.htm","Anonymous employee","Current employee","Handsome salary paid to employees","Poor work culture for executive","","","",""
"3.0","21 Mar 2024","Rigorous","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW85557247.htm","Financial analyst","Current employee","Good training facilities and flexible working hours","Poor living and working conditions","","","",""
"3.0","29 Aug 2023","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79591109.htm","Deputy manager","Former employee, more than 8 years","Good pay and job security","Bad place of posting and work pressure","","","",""
"2.0","11 Jun 2023","Coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW77272986.htm","Exploration geologist","Former employee","- Job Security, Work Hours, Exposure","- Work structure, location, organizational structure","","","",""
"5.0","20 Apr 2023","Finance Manager E5","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75688665.htm","Finane analyst","Former employee","Largest Coal producer in the world","Posting at a remote location","","","",""
"3.0","5 Jan 2023","awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW72358234.htm","Underground coal miner","Current employee","great for burning in power plants","the black lung is bad","","","",""
"4.0","1 Aug 2022","Its a good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW67417624.htm","Assistant manager","Current employee","","","","Its a govt organization and provides lots of benefits , allowances and packages","Work culture is bad, blue collar job","Show more"
"3.0","5 Apr 2022","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW62337248.htm","Managemet trainee","Former employee, more than 1 year","Great place to work in CIL.","Might not enjoy in much","","","",""
"2.0","10 Jun 2012","Average. Not so Gud. Not bad. Friends at CIL are keeping me alive","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1581118.htm","Anonymous employee","Current employee, more than 1 year","","","","Very challenging for all.
Lot of Responsibilities
Exposure to a variety of work","Useless senior management, Incapable of taking decisions
Huge generation gap.
Nothing new to Learn. No computerization.
Work is performed  as if it was at the beginning of 19th century.
worst management system. No management support for executives.
No standardized company policy. God knows how the company is running.
Employees instead of doing work have to roam around offices to resolve their complaints and problems","Show more"
"3.0","3 Jun 2012","A Mixed Bag but on the heavier side","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1553458.htm","Management trainee","Current employee, less than 1 year","","","","1. One of the best in hand salaries, but after E4, that may take about 5 years at the maximum.
2. Public sector, therefore not much pressure at work.
3. Great on the field experience.... especially for HR.","1. Ineffective and outdated communication system.
2. Rampant red tapism.
3. Excess interference of trade unions/ politicians, which is very frustrating in the course of work.
4. Faulty policy making at the top level.
5. Workers' welfare subdued.
6. Difficult work conditions at the mines/ field.
7. No growth in profile upto E7.","Show more"
"3.0","11 Jun 2012","Work culture is main problem but it is improving","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1586431.htm","Assistant manager","Current employee, more than 5 years","","","","One can work interdependently. To work in coal India as an executive at unit is very challenging  & it helps in development of  all round personality.","Work culture is main reason for dissatisfaction among executives.","Show more"
"3.0","24 Jun 2012","If you are good in adjusting to situations then its a very good company for you.very tension free job.","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1644364.htm","Excavation officerq","Current employee, less than 1 year","","","","very less accountability.one can get away with almost anything.medical coverage is excellent so are the pension plans.very stable job.pay is good.","work culture and workplace environment is not that good.since it is a labour intensive company so the intellectual level is not that high.quite rampant corruption is present.Absent social life because of lack of clubs and other facilities.","Show more"
"2.0","17 Nov 2012","not good for career oriented people","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW2144182.htm","Geologist","Current employee, less than 1 year","","","","1. If you don't want a regular routine job without any stress, you'll love this
2. Getting a leave is easy
3. Lot of time to prepare for any exams
4. Job security for life","1. Not a challenging job
2. No scope for learning as there is no training program
3. Locations are terrible if you are in the field
4. Work culture is awful
5. Compensation is less than other Maharatna companies
6. No quarter facility in many areas","Show more"
"3.0","6 Oct 2015","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW8201858.htm","Assistant manager (excavation)","Former employee, more than 1 year","","","College Station, TX","Coal India is a Semi Government company. So it gives you a full job security. Promotion doesn't depend on your performance.","Most probably you will be posted in a remote location away from well established cities. It is a major con because of which I resigned from the company.","Show more"
"5.0","6 Sept 2012","I was a summer intern there","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1924835.htm","Anonymous employee","Current employee","","","","Experts in Mining, High growth opportunities, more opportunities to improve productivity, management is very supportive, they provide lot of benefits to their employees but still opportunities are there for mprovements","Work Culture is poor, too much of regionalism and politics, poor health and hazard management system. Most operations are remote so they should have provided better colonies as compare to what at present they have","Show more"
"4.0","27 Oct 2018","Sky is the Limit!","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23151833.htm","Anonymous employee","Former employee","","","","The experience of looking after day to day operations in a big labor intensive indutry is truly amazing!","The company has to be at the forefront of Innovation  because it has the resources to back it up.","Show more"
"3.0","17 Mar 2016","Not bad for an extremely stable life","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW9948551.htm","Anonymous employee","Former employee","","","","Little to zero work pressure. Government facilities as in accommodation, transportation and other essential things","Poor workplace, stringent target pressure, Work culture is very bad for those who want to get things done quickly.","Show more"
"3.0","22 Sept 2012","ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1981532.htm","Management trainee","Current employee, more than 1 year","","","","good company to start a career with, as a management trainee, payscale is good, number of working hours a week are normal,","the basic facilities provided are not good, as a trainee you will be placed in a remote area  from the city area...","Show more"
"2.0","12 Jun 2012","for only reason of job satisfaction/core industry dont join","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1590604.htm","Management trainee","Current employee, less than 1 year","","","","it is the mother company of industry so we have to enhance it , so that the newcomer can be highly satisfied","lifetime sitejob , too much power at mining side,initial in hand salary is less when compair with other companies","Show more"
"4.0","14 Jun 2012","great company with great workers","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1601753.htm","Anonymous employee","Current employee, more than 10 years","","","","It is a maharatan company  ..&always is in profit and the demand of coal does not to be fulfilled ..","working exp. was not such good work means lot in company","Show more"
"4.0","23 Feb 2013","yet good, but cant predict the complete carrer","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW2398338.htm","Assistant manager","Current employee, more than 3 years","","","Korba","PSU......
security...........
openess to learn.........
freedom to experiment.............","remote location........
old mentality.......
lack of high tech techniques..........","Show more"
"4.0","7 Jun 2012","Life at Coal","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1571690.htm","Management trainee","Current employee, more than 1 year","","","","A great opportunity for the yonugsters to come up and have a work experience in Maharatna stature company.","Mainly it's locations could be a big let down to all high dreaming achievers. Life spending at coal mines could be a big no for many big city guys.","Show more"
"2.0","27 Feb 2012","dissatisfied","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1362344.htm","Anonymous employee","Current employee","","","","1.get leave whenever required
2.Job guarantee 
3.good training facility for freshers
4.average work load
5.transportation facility","1.poor infrastructure
2.incompetent salary as compared to similar organizations
3.seniority based promotion.
4.dust pollution
4.poor living condition","Show more"
